Id1	Id2	Distance
DEMO_52_1	DEMO_6_2	0.01178440
DEMO_52_1	DEMO_43_1	0.01046243
DEMO_52_1	DEMO_67_1	0.01482239
DEMO_52_1	DEMO_23_1	0.01078758
DEMO_52_1	DEMO_29_1	0.01210947
DEMO_52_1	DEMO_78_1	0.01614257
DEMO_52_1	DEMO_61_1	0.01580464
DEMO_52_1	DEMO_72_1	0.01580492
DEMO_52_1	DEMO_37_1	0.01613622
DEMO_52_1	DEMO_76_1	0.01580421
DEMO_52_1	DEMO_8_2	0.01580337
DEMO_52_1	DEMO_32_1	0.01598753
DEMO_52_1	DEMO_26_1	0.01580464
DEMO_52_1	DEMO_14_1	0.01613428
DEMO_52_1	DEMO_51_1	0.01642066
DEMO_52_1	DEMO_84_1	0.01580421
DEMO_52_1	DEMO_86_1	0.01580526
DEMO_52_1	DEMO_38_1	0.02111567
DEMO_52_1	DEMO_45_1	0.02641675
DEMO_52_1	DEMO_5_2	0.02471088
DEMO_52_1	DEMO_18_1	0.02470732
DEMO_58_1	DEMO_4_3	0.00488318
DEMO_58_1	DEMO_10_2	0.00684401
DEMO_58_1	DEMO_65_1	0.00750086
DEMO_58_1	DEMO_6_2	0.01079265
DEMO_58_1	DEMO_43_1	0.00947298
DEMO_58_1	DEMO_67_1	0.01383124
DEMO_58_1	DEMO_23_1	0.01111773
DEMO_58_1	DEMO_29_1	0.01111773
DEMO_58_1	DEMO_78_1	0.01515252
DEMO_58_1	DEMO_61_1	0.01481482
DEMO_58_1	DEMO_72_1	0.01481507
DEMO_58_1	DEMO_37_1	0.01514668
DEMO_58_1	DEMO_76_1	0.01481442
DEMO_58_1	DEMO_8_2	0.01481365
DEMO_58_1	DEMO_32_1	0.01498661
DEMO_58_1	DEMO_26_1	0.01481482
DEMO_58_1	DEMO_14_1	0.01514489
DEMO_58_1	DEMO_51_1	0.01548299
DEMO_58_1	DEMO_84_1	0.01481442
DEMO_58_1	DEMO_86_1	0.01481540
DEMO_58_1	DEMO_38_1	0.02008714
DEMO_58_1	DEMO_45_1	0.02813206
DEMO_58_1	DEMO_5_2	0.02642091
DEMO_58_1	DEMO_18_1	0.02641675
DEMO_4_3	DEMO_10_2	0.00848594
DEMO_4_3	DEMO_65_1	0.01112482
DEMO_4_3	DEMO_6_2	0.00914957
DEMO_4_3	DEMO_43_1	0.00980287
DEMO_4_3	DEMO_67_1	0.01742171
DEMO_4_3	DEMO_23_1	0.01481634
DEMO_4_3	DEMO_29_1	0.01349785
DEMO_4_3	DEMO_78_1	0.01012910
DEMO_4_3	DEMO_61_1	0.00980166
DEMO_4_3	DEMO_72_1	0.00980060
DEMO_4_3	DEMO_37_1	0.01013126
DEMO_4_3	DEMO_76_1	0.00980060
DEMO_4_3	DEMO_8_2	0.00980166
DEMO_4_3	DEMO_32_1	0.00992052
DEMO_4_3	DEMO_26_1	0.00980166
DEMO_4_3	DEMO_14_1	0.01013126
DEMO_4_3	DEMO_51_1	0.01045981
DEMO_4_3	DEMO_84_1	0.00980060
DEMO_4_3	DEMO_86_1	0.00980166
DEMO_4_3	DEMO_38_1	0.01514762
DEMO_4_3	DEMO_45_1	0.02574889
DEMO_4_3	DEMO_5_2	0.02472679
DEMO_4_3	DEMO_18_1	0.02472288
DEMO_10_2	DEMO_65_1	0.01244049
DEMO_10_2	DEMO_6_2	0.01244264
DEMO_10_2	DEMO_43_1	0.01178054
DEMO_10_2	DEMO_67_1	0.01144985
DEMO_10_2	DEMO_23_1	0.00881580
DEMO_10_2	DEMO_29_1	0.00881580
DEMO_10_2	DEMO_78_1	0.01210947
DEMO_10_2	DEMO_61_1	0.01178257
DEMO_10_2	DEMO_72_1	0.01178054
DEMO_10_2	DEMO_37_1	0.01211359
DEMO_10_2	DEMO_76_1	0.01178054
DEMO_10_2	DEMO_8_2	0.01178257
DEMO_10_2	DEMO_32_1	0.01192493
DEMO_10_2	DEMO_26_1	0.01178257
DEMO_10_2	DEMO_14_1	0.01211359
DEMO_10_2	DEMO_51_1	0.01244258
DEMO_10_2	DEMO_84_1	0.01178054
DEMO_10_2	DEMO_86_1	0.01178257
DEMO_10_2	DEMO_38_1	0.01708801
DEMO_10_2	DEMO_45_1	0.02609156
DEMO_10_2	DEMO_5_2	0.02342326
DEMO_10_2	DEMO_18_1	0.02779794
DEMO_65_1	DEMO_6_2	0.00454620
DEMO_65_1	DEMO_43_1	0.00324369
DEMO_65_1	DEMO_67_1	0.00748125
DEMO_65_1	DEMO_23_1	0.00486985
DEMO_65_1	DEMO_29_1	0.00486985
DEMO_65_1	DEMO_78_1	0.00879149
DEMO_65_1	DEMO_61_1	0.00846660
DEMO_65_1	DEMO_72_1	0.00846487
DEMO_65_1	DEMO_37_1	0.00879501
DEMO_65_1	DEMO_76_1	0.00846487
DEMO_65_1	DEMO_8_2	0.00846660
DEMO_65_1	DEMO_32_1	0.00856808
DEMO_65_1	DEMO_26_1	0.00846660
DEMO_65_1	DEMO_14_1	0.00879501
DEMO_65_1	DEMO_51_1	0.00912169
DEMO_65_1	DEMO_84_1	0.00846487
DEMO_65_1	DEMO_86_1	0.00846660
DEMO_65_1	DEMO_38_1	0.01373146
DEMO_65_1	DEMO_45_1	0.02771439
DEMO_65_1	DEMO_5_2	0.02600871
DEMO_65_1	DEMO_18_1	0.02600437
DEMO_6_2	DEMO_43_1	0.00194395
DEMO_6_2	DEMO_67_1	0.00945160
DEMO_6_2	DEMO_23_1	0.00683136
DEMO_6_2	DEMO_29_1	0.00552331
DEMO_6_2	DEMO_78_1	0.00552331
DEMO_6_2	DEMO_61_1	0.00519895
DEMO_6_2	DEMO_72_1	0.00519781
DEMO_6_2	DEMO_37_1	0.00552564
DEMO_6_2	DEMO_76_1	0.00519781
DEMO_6_2	DEMO_8_2	0.00519895
DEMO_6_2	DEMO_32_1	0.00526104
DEMO_6_2	DEMO_26_1	0.00519895
DEMO_6_2	DEMO_14_1	0.00552564
DEMO_6_2	DEMO_51_1	0.00585119
DEMO_6_2	DEMO_84_1	0.00519781
DEMO_6_2	DEMO_86_1	0.00519895
DEMO_6_2	DEMO_38_1	0.01043910
DEMO_6_2	DEMO_45_1	0.02568483
DEMO_6_2	DEMO_5_2	0.02466531
DEMO_6_2	DEMO_18_1	0.02466092
DEMO_43_1	DEMO_67_1	0.00813841
DEMO_43_1	DEMO_23_1	0.00552384
DEMO_43_1	DEMO_29_1	0.00421878
DEMO_43_1	DEMO_78_1	0.00617277
DEMO_43_1	DEMO_61_1	0.00584810
DEMO_43_1	DEMO_72_1	0.00584706
DEMO_43_1	DEMO_37_1	0.00617490
DEMO_43_1	DEMO_76_1	0.00584706
DEMO_43_1	DEMO_8_2	0.00584810
DEMO_43_1	DEMO_32_1	0.00591819
DEMO_43_1	DEMO_26_1	0.00584810
DEMO_43_1	DEMO_14_1	0.00617490
DEMO_43_1	DEMO_51_1	0.00650066
DEMO_43_1	DEMO_84_1	0.00584706
DEMO_43_1	DEMO_86_1	0.00584810
DEMO_43_1	DEMO_38_1	0.01109050
DEMO_43_1	DEMO_45_1	0.02635037
DEMO_43_1	DEMO_5_2	0.02533039
DEMO_43_1	DEMO_18_1	0.02532611
DEMO_67_1	DEMO_23_1	0.00454473
DEMO_67_1	DEMO_29_1	0.00389304
DEMO_67_1	DEMO_78_1	0.00846487
DEMO_67_1	DEMO_61_1	0.00814019
DEMO_67_1	DEMO_72_1	0.00813841
DEMO_67_1	DEMO_37_1	0.00846849
DEMO_67_1	DEMO_76_1	0.00813841
DEMO_67_1	DEMO_8_2	0.00814019
DEMO_67_1	DEMO_32_1	0.00823763
DEMO_67_1	DEMO_26_1	0.00814019
DEMO_67_1	DEMO_14_1	0.00846849
DEMO_67_1	DEMO_51_1	0.00879501
DEMO_67_1	DEMO_84_1	0.00813841
DEMO_67_1	DEMO_86_1	0.00814019
DEMO_67_1	DEMO_38_1	0.01208534
DEMO_67_1	DEMO_45_1	0.02910336
DEMO_67_1	DEMO_5_2	0.02635500
DEMO_67_1	DEMO_18_1	0.02943581
DEMO_23_1	DEMO_29_1	0.00194427
DEMO_23_1	DEMO_78_1	0.00584929
DEMO_23_1	DEMO_61_1	0.00552525
DEMO_23_1	DEMO_72_1	0.00552384
DEMO_23_1	DEMO_37_1	0.00585215
DEMO_23_1	DEMO_76_1	0.00552384
DEMO_23_1	DEMO_8_2	0.00552525
DEMO_23_1	DEMO_32_1	0.00559106
DEMO_23_1	DEMO_26_1	0.00552525
DEMO_23_1	DEMO_14_1	0.00585215
DEMO_23_1	DEMO_51_1	0.00617765
DEMO_23_1	DEMO_84_1	0.00552384
DEMO_23_1	DEMO_86_1	0.00552525
DEMO_23_1	DEMO_38_1	0.01076752
DEMO_23_1	DEMO_45_1	0.02636478
DEMO_23_1	DEMO_5_2	0.02303052
DEMO_23_1	DEMO_18_1	0.02738172
DEMO_29_1	DEMO_78_1	0.00454380
DEMO_29_1	DEMO_61_1	0.00421976
DEMO_29_1	DEMO_72_1	0.00421878
DEMO_29_1	DEMO_37_1	0.00454581
DEMO_29_1	DEMO_76_1	0.00421878
DEMO_29_1	DEMO_8_2	0.00421976
DEMO_29_1	DEMO_32_1	0.00427005
DEMO_29_1	DEMO_26_1	0.00421976
DEMO_29_1	DEMO_14_1	0.00454581
DEMO_29_1	DEMO_51_1	0.00487088
DEMO_29_1	DEMO_84_1	0.00421878
DEMO_29_1	DEMO_86_1	0.00421976
DEMO_29_1	DEMO_38_1	0.00945042
DEMO_29_1	DEMO_45_1	0.02636478
DEMO_29_1	DEMO_5_2	0.02371305
DEMO_29_1	DEMO_18_1	0.02806737
DEMO_78_1	DEMO_61_1	0.00097087
DEMO_78_1	DEMO_72_1	0.00097095
DEMO_78_1	DEMO_37_1	0.00129481
DEMO_78_1	DEMO_76_1	0.00097095
DEMO_78_1	DEMO_8_2	0.00097087
DEMO_78_1	DEMO_32_1	0.00098272
DEMO_78_1	DEMO_26_1	0.00097087
DEMO_78_1	DEMO_14_1	0.00129481
DEMO_78_1	DEMO_51_1	0.00161883
DEMO_78_1	DEMO_84_1	0.00097095
DEMO_78_1	DEMO_86_1	0.00097087
DEMO_78_1	DEMO_38_1	0.00617277
DEMO_78_1	DEMO_45_1	0.02499816
DEMO_78_1	DEMO_5_2	0.02235709
DEMO_78_1	DEMO_18_1	0.02669701
DEMO_61_1	DEMO_72_1	0.00064712
DEMO_61_1	DEMO_37_1	0.00097119
DEMO_61_1	DEMO_76_1	0.00064712
DEMO_61_1	DEMO_8_2	0.00064725
DEMO_61_1	DEMO_32_1	0.00065496
DEMO_61_1	DEMO_26_1	0.00064725
DEMO_61_1	DEMO_14_1	0.00097119
DEMO_61_1	DEMO_51_1	0.00129500
DEMO_61_1	DEMO_84_1	0.00064712
DEMO_61_1	DEMO_86_1	0.00064725
DEMO_61_1	DEMO_38_1	0.00584810
DEMO_61_1	DEMO_45_1	0.02466637
DEMO_61_1	DEMO_5_2	0.02200386
DEMO_61_1	DEMO_18_1	0.02636478
DEMO_72_1	DEMO_37_1	0.00097095
DEMO_72_1	DEMO_76_1	0.00064714
DEMO_72_1	DEMO_8_2	0.00064712
DEMO_72_1	DEMO_32_1	0.00065499
DEMO_72_1	DEMO_26_1	0.00064712
DEMO_72_1	DEMO_14_1	0.00097095
DEMO_72_1	DEMO_51_1	0.00129481
DEMO_72_1	DEMO_84_1	0.00064714
DEMO_72_1	DEMO_86_1	0.00064712
DEMO_72_1	DEMO_38_1	0.00584706
DEMO_72_1	DEMO_45_1	0.02466165
DEMO_72_1	DEMO_5_2	0.02200485
DEMO_72_1	DEMO_18_1	0.02635981
DEMO_37_1	DEMO_76_1	0.00097095
DEMO_37_1	DEMO_8_2	0.00097119
DEMO_37_1	DEMO_32_1	0.00098272
DEMO_37_1	DEMO_26_1	0.00097119
DEMO_37_1	DEMO_14_1	0.00129534
DEMO_37_1	DEMO_51_1	0.00161925
DEMO_37_1	DEMO_84_1	0.00097095
DEMO_37_1	DEMO_86_1	0.00097119
DEMO_37_1	DEMO_38_1	0.00617490
DEMO_37_1	DEMO_45_1	0.02500768
DEMO_37_1	DEMO_5_2	0.02234617
DEMO_37_1	DEMO_18_1	0.02670702
DEMO_76_1	DEMO_8_2	0.00064712
DEMO_76_1	DEMO_32_1	0.00065499
DEMO_76_1	DEMO_26_1	0.00064712
DEMO_76_1	DEMO_14_1	0.00097095
DEMO_76_1	DEMO_51_1	0.00129481
DEMO_76_1	DEMO_84_1	0.00064714
DEMO_76_1	DEMO_86_1	0.00064712
DEMO_76_1	DEMO_38_1	0.00584706
DEMO_76_1	DEMO_45_1	0.02466165
DEMO_76_1	DEMO_5_2	0.02200368
DEMO_76_1	DEMO_18_1	0.02635981
DEMO_8_2	DEMO_32_1	0.00065496
DEMO_8_2	DEMO_26_1	0.00064725
DEMO_8_2	DEMO_14_1	0.00097119
DEMO_8_2	DEMO_51_1	0.00129500
DEMO_8_2	DEMO_84_1	0.00064712
DEMO_8_2	DEMO_86_1	0.00064725
DEMO_8_2	DEMO_38_1	0.00584810
DEMO_8_2	DEMO_45_1	0.02466637
DEMO_8_2	DEMO_5_2	0.02200180
DEMO_8_2	DEMO_18_1	0.02636478
DEMO_32_1	DEMO_26_1	0.00065496
DEMO_32_1	DEMO_14_1	0.00098272
DEMO_32_1	DEMO_51_1	0.00131051
DEMO_32_1	DEMO_84_1	0.00065499
DEMO_32_1	DEMO_86_1	0.00065496
DEMO_32_1	DEMO_38_1	0.00591819
DEMO_32_1	DEMO_45_1	0.02496959
DEMO_32_1	DEMO_5_2	0.02226463
DEMO_32_1	DEMO_18_1	0.02668936
DEMO_26_1	DEMO_14_1	0.00097119
DEMO_26_1	DEMO_51_1	0.00129500
DEMO_26_1	DEMO_84_1	0.00064712
DEMO_26_1	DEMO_86_1	0.00064725
DEMO_26_1	DEMO_38_1	0.00584810
DEMO_26_1	DEMO_45_1	0.02466637
DEMO_26_1	DEMO_5_2	0.02200386
DEMO_26_1	DEMO_18_1	0.02636478
DEMO_14_1	DEMO_51_1	0.00161925
DEMO_14_1	DEMO_84_1	0.00097095
DEMO_14_1	DEMO_86_1	0.00097119
DEMO_14_1	DEMO_38_1	0.00617490
DEMO_14_1	DEMO_45_1	0.02500768
DEMO_14_1	DEMO_5_2	0.02234306
DEMO_14_1	DEMO_18_1	0.02670702
DEMO_51_1	DEMO_84_1	0.00129481
DEMO_51_1	DEMO_86_1	0.00129500
DEMO_51_1	DEMO_38_1	0.00650066
DEMO_51_1	DEMO_45_1	0.02534426
DEMO_51_1	DEMO_5_2	0.02269579
DEMO_51_1	DEMO_18_1	0.02704428
DEMO_84_1	DEMO_86_1	0.00064712
DEMO_84_1	DEMO_38_1	0.00584706
DEMO_84_1	DEMO_45_1	0.02466165
DEMO_84_1	DEMO_5_2	0.02200368
DEMO_84_1	DEMO_18_1	0.02635981
DEMO_86_1	DEMO_38_1	0.00584810
DEMO_86_1	DEMO_45_1	0.02466637
DEMO_86_1	DEMO_5_2	0.02200487
DEMO_86_1	DEMO_18_1	0.02636478
DEMO_38_1	DEMO_45_1	0.01938371
DEMO_38_1	DEMO_5_2	0.01856824
DEMO_38_1	DEMO_18_1	0.02098658
DEMO_45_1	DEMO_5_2	0.00721999
DEMO_45_1	DEMO_18_1	0.00623088
DEMO_5_2	DEMO_18_1	0.00491397
